candidate_id,status,total_score,num_crossings_total,num_primitives_with_crossing,num_primitives_with_meaningful_jump,theta,a,Delta,omega_bar,k,lam,a_base_score,a_importance_weight,a_weighted_score,a_num_crossings,a_has_crossing,a_has_meaningful_jump,a_interior_crossing,a_clean_gap_slope,a_extra_crossings,a_max_jump,a_max_gap_slope,a_max_gap_change,a_best_crossing_x,a_best_crossing_index_left,Delta_base_score,Delta_importance_weight,Delta_weighted_score,Delta_num_crossings,Delta_has_crossing,Delta_has_meaningful_jump,Delta_interior_crossing,Delta_clean_gap_slope,Delta_extra_crossings,Delta_max_jump,Delta_max_gap_slope,Delta_max_gap_change,Delta_best_crossing_x,Delta_best_crossing_index_left,lam_base_score,lam_importance_weight,lam_weighted_score,lam_num_crossings,lam_has_crossing,lam_has_meaningful_jump,lam_interior_crossing,lam_clean_gap_slope,lam_extra_crossings,lam_max_jump,lam_max_gap_slope,lam_max_gap_change,lam_best_crossing_x,lam_best_crossing_index_left,theta_base_score,theta_importance_weight,theta_weighted_score,theta_num_crossings,theta_has_crossing,theta_has_meaningful_jump,theta_interior_crossing,theta_clean_gap_slope,theta_extra_crossings,theta_max_jump,theta_max_gap_slope,theta_max_gap_change,theta_best_crossing_x,theta_best_crossing_index_left,k_base_score,k_importance_weight,k_weighted_score,k_num_crossings,k_has_crossing,k_has_meaningful_jump,k_interior_crossing,k_clean_gap_slope,k_extra_crossings,k_max_jump,k_max_gap_slope,k_max_gap_change,k_best_crossing_x,k_best_crossing_index_left,omega_bar_base_score,omega_bar_importance_weight,omega_bar_weighted_score,omega_bar_num_crossings,omega_bar_has_crossing,omega_bar_has_meaningful_jump,omega_bar_interior_crossing,omega_bar_clean_gap_slope,omega_bar_extra_crossings,omega_bar_max_jump,omega_bar_max_gap_slope,omega_bar_max_gap_change,omega_bar_best_crossing_x,omega_bar_best_crossing_index_left,error
91,ok,193,6,4,4,2.161507057,0.164024768,0.061500591,0.632621611,0.185385188,0.28242998,17,3,51,1,1,1,0,1,0,1.265674317,0.010457083,0.000695662,0.108262712,0,12,3,36,3,1,1,1,1,2,1.542673517,31.238499,1.032458865,0.727542373,20,22,3,66,1,1,1,1,1,0,0.174683372,0.00101545,1.72E-05,0.5,29,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.180959427,0.000631749,8.57E-06,0.350847458,18,0,1,0,0,0,0,0,0,0,0,0,0,,,
789,ok,193,6,4,4,1.753510812,0.204882932,0.066959191,0.509538308,0.442926484,0.237731652,17,3,51,1,1,1,0,1,0,1.05870428,0.005158641,0.000343181,0.174788136,1,12,3,36,3,1,1,1,1,2,1.354110415,18.89047625,0.624346249,0.562288136,15,22,3,66,1,1,1,1,1,0,0.203549702,0.001097425,1.86E-05,0.279661017,16,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.213056929,0.00028299,3.84E-06,0.56779661,34,0,1,0,0,0,0,0,0,0,0,0,0,,,
1452,ok,193,6,4,4,1.327638386,0.200194697,0.129866653,0.660319934,0.530567191,0.21706615,17,3,51,1,1,1,0,1,0,1.304280379,0.009143631,0.000608284,0.174788136,1,12,3,36,3,1,1,1,1,2,1.307207629,23.8503998,0.788275926,0.727542373,20,22,3,66,1,1,1,1,1,0,0.297715045,0.002277081,3.86E-05,0.245762712,14,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.296839234,0.000373522,5.06E-06,0.63559322,39,0,1,0,0,0,0,0,0,0,0,0,0,,,
348,ok,193,5,4,4,1.668068829,0.72017393,0.142457722,1.591198617,0.365835518,0.657334418,17,3,51,1,1,1,0,1,0,0.324454065,0.002589861,0.000172292,0.440889831,5,17,3,51,2,1,1,1,1,1,1.420798867,0.514192635,0.016994502,1.818220339,53,17,3,51,1,1,1,0,1,0,0.232309248,0.000842331,1.43E-05,0.940677966,55,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.206177352,0.000337664,4.58E-06,0.63559322,39,0,1,0,0,0,0,0,0,0,0,0,0,,,
917,ok,193,5,4,4,1.666749376,0.087684435,1.921858534,1.037575387,0.613381561,0.112669445,0,3,0,0,0,0,0,0,0,0,0,0,,,22,3,66,1,1,1,1,1,0,1.257293189,0.041953521,0.001386599,1.025,29,22,3,66,1,1,1,1,1,0,1.064220496,0.102328154,0.001734375,0.228813559,13,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.073653771,0.558902436,0.007578338,0.716949153,45,17,1,17,2,1,1,1,1,1,2.279313546,14.46695959,0.49040541,1.940677966,42,
624,ok,193,4,4,4,2.218169701,0.081529844,1.682795455,1.054191191,0.26847203,0.545579714,22,3,66,1,1,1,1,1,0,1.503937565,0.022635881,0.001505862,1.305720339,18,22,3,66,1,1,1,1,1,0,1.184761845,0.346847517,0.011463604,0.628389831,17,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.050527363,2.186149303,0.029642702,0.418644068,23,17,1,17,1,1,1,0,1,0,0.972970628,26.6878384,0.904672488,0.652542373,4,
1310,ok,193,4,4,4,1.761529409,0.093894414,1.354854311,0.813090086,0.284763518,0.919740189,22,3,66,1,1,1,1,1,0,1.495397847,0.004530796,0.000301413,3.301483051,48,22,3,66,1,1,1,1,1,0,1.198649547,0.220544995,0.007289199,0.330932203,8,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.034140538,0.967079324,0.01311294,0.418644068,23,17,1,17,1,1,1,0,1,0,0.972109825,26.25398701,0.889965662,0.516949153,0,
1547,ok,193,4,4,4,1.517136807,0.076217747,1.778043624,1.211548038,0.120051933,0.89554027,22,3,66,1,1,1,1,1,0,1.485353238,0.155173985,0.010323015,0.773516949,10,22,3,66,1,1,1,1,1,0,1.268653863,0.518181913,0.017126351,0.727542373,20,0,3,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.043736405,0.988472745,0.01340302,0.296610169,14,17,1,17,1,1,1,0,1,0,0.956860012,29.38521551,0.996109,0.686440678,5,
1410,ok,192,9,5,5,1.683106792,2.633677132,0.840674041,0.572317139,0.120506325,0.946146932,17,3,51,2,1,1,1,1,1,1.488526844,0.082323344,0.005476595,0.640466102,8,12,3,36,3,1,1,1,1,2,1.502386163,29.45489035,0.973509088,1.025,29,17,3,51,1,1,1,0,1,0,1.363016507,0.003285651,5.57E-05,0.923728814,54,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.458926315,0.045119855,0.000611795,0.5,29,20,1,20,1,1,1,1,0,0,1.34514671,9.66E-05,3.27E-06,0.923728814,12,
500,ok,192,6,4,4,1.868146846,0.091041481,0.086223637,0.58579847,0.594173991,0.46458399,17,3,51,1,1,1,0,1,0,0.406110488,0.001791034,0.000119149,0.440889831,5,17,3,51,2,1,1,1,1,1,1.082847889,0.178826489,0.005910367,0.264830508,6,22,3,66,1,1,1,1,1,0,0.231507761,0.001593162,2.70E-05,0.110169492,6,0,2,0,0,0,0,0,0,0,0,0,0,,,12,2,24,2,1,1,0,1,1,0.576172922,0.026545147,0.000359934,0.893220339,58,0,1,0,0,0,0,0,0,0,0,0,0,,,
1481,ok,192,5,4,4,1.367510817,0.415393337,0.078769233,0.860097052,0.64431814,0.390867029,17,3,51,1,1,1,0,1,0,0.391701666,0.000716397,4.77E-05,0.374364407,4,17,3,51,2,1,1,1,1,1,1.294681373,0.124776123,0.004123957,0.925847458,26,20,3,60,1,1,1,1,0,0,0.149211594,0.000361028,6.12E-06,0.43220339,25,0,2,0,0,0,0,0,0,0,0,0,0,,,15,2,30,1,1,1,0,0,0,0.148964476,1.42E-05,1.93E-07,0.838983051,54,0,1,0,0,0,0,0,0,0,0,0,0,,,
664,ok,192,5,4,3,1.831804917,0.24443805,0.06428429,2.286885605,0.890170785,0.869139958,17,3,51,2,1,1,1,1,1,2.720603418,0.005827364,0.000387668,0.108262712,0,22,3,66,1,1,1,1,1,0,1.229682013,0.199178339,0.006583013,0.727542373,20,15,3,45,1,1,0,1,0,0,0.047727612,3.03E-05,5.14E-07,0.228813559,13,0,2,0,0,0,0,0,0,0,0,0,0,,,15,2,30,1,1,1,0,0,0,0.116474155,0.000650073,8.81E-06,0.147457627,3,0,1,0,0,0,0,0,0,0,0,0,0,,,
143,ok,192,3,3,3,1.121624876,0.121814698,0.103119733,1.926711985,0.480943376,0.742716258,22,3,66,1,1,1,1,1,0,0.208062645,0.0003287,2.19E-05,0.640466102,8,22,3,66,1,1,1,1,1,0,1.222121045,0.356154409,0.011771205,0.694491525,19,20,3,60,1,1,1,1,0,0,0.08992478,0.000526973,8.93E-06,0.161016949,9,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
1778,ok,192,3,3,3,1.752961131,0.125964592,0.053119119,1.471151386,0.402793937,0.719059875,22,3,66,1,1,1,1,1,0,0.179291403,0.00036024,2.40E-05,0.507415254,6,22,3,66,1,1,1,1,1,0,1.222189233,0.379472514,0.012541888,0.661440678,18,20,3,60,1,1,1,1,0,0,0.063597099,0.000291593,4.94E-06,0.194915254,11,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,,
869,ok,191,7,4,4,1.161985081,1.323856631,0.240102129,0.891532399,0.827823609,0.967980073,12,3,36,3,1,1,1,1,2,2.965847861,0.520169628,0.034604505,0.108262712,0,17,3,51,2,1,1,1,1,1,1.313291682,0.156670663,0.005178098,0.859745763,24,20,3,60,1,1,1,1,0,0,0.426120334,0.000385602,6.54E-06,0.855932203,50,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.473268444,0.000925887,1.26E-05,0.581355932,35,0,1,0,0,0,0,0,0,0,0,0,0,,,
1316,ok,191,5,4,4,1.627515247,0.077943767,0.082417178,1.710139625,0.601479536,0.463408231,17,3,51,1,1,1,0,1,0,0.265724123,0.00045948,3.06E-05,0.440889831,5,17,3,51,2,1,1,1,1,1,1.172364852,0.243459421,0.00804654,0.595338983,16,15,3,45,1,1,1,0,0,0,0.079323742,0.000446156,7.56E-06,0.093220339,5,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.245998661,0.024589565,0.000333418,0.771186441,49,0,1,0,0,0,0,0,0,0,0,0,0,,,
107,ok,190,6,4,4,1.381159267,0.237953689,1.84621519,1.463664046,0.534618601,0.854083455,17,3,51,2,1,1,1,1,1,1.446710051,2.152941769,0.143225363,2.0375,29,22,3,66,1,1,1,1,1,0,1.240004226,0.457806307,0.015130886,0.727542373,20,17,3,51,2,1,1,1,1,1,1.455718944,0.03542703,0.000600458,0.144067797,8,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.881148298,27.2942993,0.925230485,0.720338983,6,
278,ok,190,6,4,4,1.519114913,0.103663257,0.250587607,1.264285485,0.666482681,0.69610767,17,3,51,2,1,1,1,1,1,4.455445179,0.414477002,0.027573258,0.108262712,0,17,3,51,2,1,1,1,1,1,1.15609778,0.191418824,0.006326554,0.363983051,9,22,3,66,1,1,1,1,1,0,0.301048941,0.003751268,6.36E-05,0.110169492,6,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.758695137,0.13295995,0.004507117,0.788135593,8,
839,ok,190,6,4,4,2.382426898,1.937062866,1.204709099,1.248862135,0.516946147,0.817068568,17,3,51,2,1,1,1,1,1,1.433320794,35.74000204,2.37761878,0.773516949,10,17,3,51,2,1,1,1,1,1,1.452500972,0.341208027,0.011277214,1.619915254,47,22,3,66,1,1,1,1,1,0,1.099412661,0.01649405,0.00027956,0.466101695,27,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,1.16805469,0.291837361,0.009892792,0.889830508,11,
1029,ok,190,6,4,4,2.308734466,0.137366865,0.210765505,1.14155269,0.888681319,0.899913418,17,3,51,2,1,1,1,1,1,2.895492174,0.29001595,0.019293434,0.108262712,0,17,3,51,2,1,1,1,1,1,1.13063184,0.115335181,0.003811925,0.264830508,6,22,3,66,1,1,1,1,1,0,0.259928339,0.001066524,1.81E-05,0.127118644,7,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.857030053,0.091152587,0.003089918,0.822033898,9,
1063,ok,190,6,4,4,1.860049432,0.274080143,0.874430624,2.275207867,0.587738105,0.713700887,12,3,36,3,1,1,1,1,2,3.294512369,8.75290237,0.582290539,0.108262712,0,22,3,66,1,1,1,1,1,0,1.291638591,0.733694402,0.024249222,1.190254237,34,22,3,66,1,1,1,1,1,0,0.605904218,0.022470391,0.000380854,0.211864407,12,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.950642888,0.236080326,0.008002723,1.533898305,30,
1119,ok,190,6,4,4,2.094982363,2.501412973,1.160249772,1.516145775,0.615324406,0.997600661,17,3,51,2,1,1,1,1,1,1.435093649,7.173494762,0.477219779,0.840042373,11,17,3,51,2,1,1,1,1,1,1.439777057,0.481312696,0.015907792,1.785169492,52,22,3,66,1,1,1,1,1,0,0.932420878,0.00756242,0.000128177,0.516949153,30,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,1.011254754,0.341557505,0.011578221,0.889830508,11,
1149,ok,190,6,4,4,2.202018611,0.141400517,0.299470435,2.471499079,0.736770237,0.72284121,17,3,51,2,1,1,1,1,1,3.755177887,0.431914713,0.028733309,0.108262712,0,17,3,51,2,1,1,1,1,1,1.207326665,0.392491201,0.012972167,0.727542373,20,22,3,66,1,1,1,1,1,0,0.197663606,0.002702219,4.58E-05,0.127118644,7,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.461061009,0.177448608,0.006015207,0.822033898,9,
315,ok,190,5,4,4,1.671225523,0.301264538,0.655512154,2.203370632,0.82468406,0.920655702,12,3,36,2,1,1,0,1,1,2.340773991,2.964898209,0.19724111,0.241313559,2,22,3,66,1,1,1,1,1,0,1.259735001,0.383126428,0.012662653,0.826694915,23,22,3,66,1,1,1,1,1,0,0.443397272,0.004347041,7.37E-05,0.211864407,12,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,1.009299864,0.120788325,0.004094519,1.669491525,34,
771,ok,190,5,4,4,2.053147917,0.843534065,1.230477615,2.338171446,0.463150555,0.705067486,12,3,36,2,1,1,0,1,1,3.238664295,20.23098897,1.345875114,0.108262712,0,22,3,66,1,1,1,1,1,0,0.359049577,0.001685046,5.57E-05,0.330932203,8,22,3,66,1,1,1,1,1,0,0.771305687,0.020267127,0.000343511,0.36440678,21,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.844235127,0.305490664,0.010355616,1.093220339,17,
42,ok,190,4,4,4,1.233070458,0.113906003,0.861643044,2.429870919,0.268877609,0.369906811,17,3,51,1,1,1,0,1,0,0.747266253,0.012002036,0.000798441,0.374364407,4,17,3,51,1,1,1,0,1,0,1.339031982,0.472262667,0.015608681,1.917372881,56,22,3,66,1,1,1,1,1,0,0.578484053,0.030105635,0.000510265,0.177966102,10,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.631153697,0.21427513,0.007263564,0.957627119,13,
50,ok,189,11,5,5,2.443974702,0.27172574,1.808603251,1.641942533,0.589458689,0.259229128,12,3,36,3,1,1,1,1,2,3.283044723,8.071054,0.536930287,0.108262712,0,17,3,51,2,1,1,1,1,1,1.349827631,0.192134885,0.006350221,1.752118644,51,17,3,51,2,1,1,1,1,1,1.423564945,0.225593258,0.003823615,0.144067797,8,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.379011406,0.164482801,0.002230275,0.540677966,32,17,1,17,2,1,1,1,1,1,1.417144089,23.90474702,0.810330407,1.703389831,35,
446,ok,189,10,5,5,1.915251234,0.364034836,0.54060786,0.501028541,0.72870801,0.584381726,12,3,36,3,1,1,1,1,2,2.401434931,6.89876227,0.458943083,0.108262712,0,17,3,51,2,1,1,1,1,1,1.342915825,25.78731216,0.852292521,1.322457627,38,17,3,51,2,1,1,1,1,1,1.359258971,0.033522757,0.000568182,0.245762712,14,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.409460987,0.125168247,0.001697197,0.147457627,3,17,1,17,1,1,1,0,1,0,1.689581023,0.232077079,0.00786702,0.686440678,5,
1019,ok,189,10,5,5,2.499201068,0.124928226,0.520642145,0.993359373,0.846604467,0.716673243,12,3,36,3,1,1,1,1,2,1.780510917,5.491102144,0.365297897,0.307838983,3,17,3,51,2,1,1,1,1,1,1.124234469,0.19889802,0.006573748,0.297881356,7,12,3,36,3,1,1,1,1,2,1.134399097,0.189143263,0.003205818,0.347457627,20,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.239872975,0.510293792,0.006919238,0.350847458,18,22,1,22,1,1,1,1,1,0,2.255768962,0.080466303,0.002727671,2.008474576,44,
1081,ok,189,10,5,5,2.049623339,0.119151625,0.583088712,0.983725511,0.672530638,0.84366276,12,3,36,3,1,1,1,1,2,2.076065353,12.79455585,0.851163249,0.108262712,0,17,3,51,2,1,1,1,1,1,1.136682521,0.303452292,0.010029355,0.297881356,7,17,3,51,2,1,1,1,1,1,1.1604252,0.230352902,0.003904286,0.347457627,20,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.235468036,0.766522682,0.010393528,0.228813559,9,17,1,17,1,1,1,0,1,0,2.705904833,0.116317898,0.00394298,2.381355932,55,
1288,ok,189,10,5,5,1.125877582,0.336307687,0.503588025,0.54092668,0.617552144,0.680419416,12,3,36,3,1,1,1,1,2,3.294375658,5.627136148,0.374347617,0.108262712,0,17,3,51,2,1,1,1,1,1,1.38025326,29.29207114,0.968127775,1.421610169,41,17,3,51,2,1,1,1,1,1,1.242739372,0.092863243,0.001573953,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.301581005,0.148904518,0.002019044,0.405084746,22,17,1,17,1,1,1,0,1,0,1.598615561,0.212024452,0.00718727,0.686440678,5,
1451,ok,189,9,5,5,2.138948544,0.444495533,0.798374245,0.656941436,0.15657778,0.880176724,17,3,51,2,1,1,1,1,1,1.483730223,0.632057876,0.042047918,0.374364407,4,12,3,36,3,1,1,1,1,2,1.421417647,50.58160968,1.671765066,0.826694915,23,17,3,51,2,1,1,1,1,1,1.435058614,0.171285029,0.002903136,0.5,29,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,1.424921178,0.286726891,0.003887822,0.174576271,5,17,1,17,1,1,1,0,1,0,1.404544322,0.622563755,0.021103856,0.618644068,3,
1574,ok,189,9,5,5,1.681420528,0.162808232,0.50290932,0.631624008,0.664656306,0.246036001,12,3,36,2,1,1,0,1,1,4.548143602,0.446104241,0.029677274,0.108262712,0,17,3,51,2,1,1,1,1,1,1.283866871,23.36810465,0.772335662,1.652966102,48,17,3,51,2,1,1,1,1,1,1.178166265,0.132862912,0.002251914,0.313559322,18,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.164767483,0.024026982,0.00032579,0.866101695,56,17,1,17,1,1,1,0,1,0,1.120919024,0.109930602,0.003726461,0.550847458,1,
1589,ok,189,9,5,5,1.746563128,0.239283092,1.560029221,1.079624834,0.140841039,0.322371141,12,3,36,2,1,1,0,1,1,1.697824646,0.16094214,0.010706744,0.374364407,4,17,3,51,2,1,1,1,1,1,1.488667252,0.092998766,0.003073688,1.553813559,45,17,3,51,2,1,1,1,1,1,1.521693141,0.018813144,0.000318867,0.296610169,17,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,1.50601554,0.053004054,0.000718699,0.133898305,2,17,1,17,2,1,1,1,1,1,1.546611479,30.03423815,1.018109768,1.093220339,17,
325,ok,187,10,5,5,1.341674961,0.559329756,0.416806276,0.566179698,0.685037143,0.417480172,12,3,36,3,1,1,1,1,2,4.056662912,1.32980935,0.088466131,0.108262712,0,12,3,36,3,1,1,1,1,2,1.316924291,24.57946729,0.812372224,1.487711864,43,17,3,51,2,1,1,1,1,1,1.25405252,0.119012023,0.002017153,0.974576271,57,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.964984406,0.004151315,5.63E-05,0.608474576,37,20,1,20,1,1,1,1,0,0,0.919242312,9.51E-06,3.22E-07,2.144067797,48,
1249,ok,187,8,5,5,1.931671546,0.075241432,0.557526178,0.507648535,0.717708714,0.573748182,12,3,36,3,1,1,1,1,2,2.465790277,7.216757149,0.480097827,0.108262712,0,12,3,36,2,1,1,0,1,1,1.05588552,0.043150322,0.001426155,0.165677966,3,17,3,51,1,1,1,0,1,0,1.046024363,0.026456567,0.000448416,0.093220339,5,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.036902957,0.943178056,0.012788855,0.56779661,34,20,1,20,1,1,1,1,0,0,3.836258265,5.99E-10,2.03E-11,1.872881356,40,
547,ok,187,8,4,4,2.158802617,1.045958967,0.535261451,0.505553211,0.406471293,0.940862258,17,3,51,2,1,1,1,1,1,1.41737687,0.183642392,0.012216888,0.706991525,9,12,3,36,3,1,1,1,1,2,1.37207611,30.9158942,1.021796503,0.628389831,17,22,3,66,1,1,1,1,1,0,1.300699586,0.027180471,0.000460686,0.618644068,36,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.355088026,0.106614451,0.00144562,0.622033898,38,0,1,0,0,0,0,0,0,0,0,0,0,,,
896,ok,187,8,4,4,2.09712121,0.648453626,0.43211721,0.526019933,0.574145651,0.945937217,12,3,36,3,1,1,1,1,2,3.297518415,13.49342118,0.897655562,0.108262712,0,17,3,51,2,1,1,1,1,1,1.381813318,33.9541287,1.122212728,1.388559322,40,22,3,66,1,1,1,1,1,0,1.093246711,0.022482276,0.000381056,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.289631608,0.132525664,0.001796958,0.676271186,42,0,1,0,0,0,0,0,0,0,0,0,0,,,
1011,ok,187,8,4,4,2.016540484,0.132937289,0.793126982,1.341916122,0.668837982,0.983496244,17,3,51,2,1,1,1,1,1,1.502458463,14.95622104,0.994968942,0.507415254,6,17,3,51,2,1,1,1,1,1,1.169329368,0.364055604,0.012032346,0.363983051,9,17,3,51,2,1,1,1,1,1,1.191816743,0.315696618,0.00535079,0.36440678,21,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.319433666,0.978280732,0.013264823,0.174576271,5,0,1,0,0,0,0,0,0,0,0,0,0,,,
1219,ok,187,8,4,4,1.314934951,0.724256534,0.586378758,0.617418065,0.377203446,0.698479362,17,3,51,2,1,1,1,1,1,1.51356459,0.363574133,0.024186923,0.374364407,4,12,3,36,3,1,1,1,1,2,1.391904762,35.66649703,1.178807953,0.76059322,21,22,3,66,1,1,1,1,1,0,1.186309791,0.022744347,0.000385497,0.516949153,30,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.290233525,0.048524867,0.000657964,0.784745763,50,0,1,0,0,0,0,0,0,0,0,0,0,,,
201,ok,187,7,4,4,2.449685318,0.193891971,1.197115585,1.115408969,0.752009017,0.964620268,17,3,51,2,1,1,1,1,1,1.406549787,12.82417567,0.85313372,1.837923729,26,17,3,51,2,1,1,1,1,1,1.16315365,0.313026279,0.010345784,0.363983051,9,17,3,51,2,1,1,1,1,1,1.425045122,0.063584133,0.001077697,0.127118644,7,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,1.04904032,0.307983562,0.004176048,0.893220339,58,0,1,0,0,0,0,0,0,0,0,0,0,,,
213,ok,187,7,4,4,1.743182167,0.108678387,0.818919271,2.195722655,0.382335768,0.859505576,12,3,36,2,1,1,0,1,1,5.545048515,28.20741329,1.876510121,0.108262712,0,22,3,66,1,1,1,1,1,0,1.244359479,0.511165003,0.016894437,0.727542373,20,17,3,51,2,1,1,1,1,1,1.255995954,0.963018107,0.016322341,0.754237288,44,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.259932798,1.186648212,0.016090145,0.323728814,16,0,1,0,0,0,0,0,0,0,0,0,0,,,
407,ok,187,7,4,4,2.408421438,0.409924559,0.31898883,0.646864589,0.693965905,0.739782156,12,3,36,3,1,1,1,1,2,3.659964183,3.598191357,0.239371205,0.108262712,0,17,3,51,2,1,1,1,1,1,1.436793403,41.71150528,1.378600598,1.686016949,49,22,3,66,1,1,1,1,1,0,0.689412709,0.010585405,0.000179414,0.313559322,18,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.778126402,0.022716757,0.000308024,0.174576271,5,0,1,0,0,0,0,0,0,0,0,0,0,,,
501,ok,187,7,4,4,2.120338007,0.085343696,0.292750038,0.616098227,0.260207578,0.560734375,17,3,51,1,1,1,0,1,0,0.884457288,0.028020732,0.001864091,0.374364407,4,17,3,51,2,1,1,1,1,1,1.401740885,38.62092341,1.276454248,1.619915254,47,17,3,51,2,1,1,1,1,1,1.177192221,0.252972968,0.004287677,0.838983051,49,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.15776499,0.626841917,0.008499551,0.418644068,23,0,1,0,0,0,0,0,0,0,0,0,0,,,
772,ok,187,7,4,4,2.101349345,0.088218642,0.117146183,1.437445051,0.869835657,0.725773846,17,3,51,2,1,1,1,1,1,2.977672653,0.036799667,0.002448113,0.108262712,0,17,3,51,2,1,1,1,1,1,1.113450188,0.00275566,9.11E-05,0.363983051,9,17,3,51,2,1,1,1,1,1,0.281210381,0.00537288,9.11E-05,0.5,29,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.549711624,0.09949553,0.001349092,0.852542373,55,0,1,0,0,0,0,0,0,0,0,0,0,,,
845,ok,187,7,4,4,2.031795703,0.770047515,0.489821161,0.718679282,0.514664586,0.960181031,12,3,36,3,1,1,1,1,2,3.762185684,14.62683593,0.973056458,0.108262712,0,17,3,51,2,1,1,1,1,1,1.453735925,56.11512661,1.85465249,1.884322034,55,22,3,66,1,1,1,1,1,0,0.936380392,0.019182774,0.000325132,0.516949153,30,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.946136889,0.018485509,0.000250651,0.133898305,2,0,1,0,0,0,0,0,0,0,0,0,0,,,
